trial_id,global_seed,scene_id,scene_seed,planner,trial_seed,success,planning_time,path_length_joint,path_length_task,smoothness,min_obstacle_distance,min_ground_clearance,collision_checks,num_waypoints,final_error,final_orientation_error,q_start,q_goal,target_position,target_quat_wxyz,message,failure_category,failure_category_cn
9,42,scene_00_no_obstacle,20260525,rrt_connect,1051,True,0.009526918998744804,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,92,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
10,42,scene_00_no_obstacle,20260525,rrt_connect,1052,True,0.002939017998869531,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,87,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
11,42,scene_00_no_obstacle,20260525,rrt_connect,1053,True,0.003933549996872898,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,92,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
12,42,scene_00_no_obstacle,20260525,rrt_connect,1054,True,0.0044958680009585805,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,87,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
13,42,scene_00_no_obstacle,20260525,rrt_connect,1055,True,0.0066666780003288295,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,97,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
14,42,scene_00_no_obstacle,20260525,rrt_connect,1056,True,0.003261923000536626,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,92,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
15,42,scene_00_no_obstacle,20260525,rrt_connect,1057,True,0.009197840001434088,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,92,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
16,42,scene_00_no_obstacle,20260525,rrt_connect,1058,True,0.0030925749997550156,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,87,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
17,42,scene_00_no_obstacle,20260525,rrt_connect,1059,True,0.008735167000850197,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,92,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
18,42,scene_00_no_obstacle,20260525,rrt_connect,1060,True,0.0034788299999490846,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,92,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
19,42,scene_00_no_obstacle,20260525,rrt_connect,1061,True,0.002847914998710621,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,97,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
20,42,scene_00_no_obstacle,20260525,rrt_connect,1062,True,0.0026851299990084954,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,92,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
21,42,scene_00_no_obstacle,20260525,rrt_connect,1063,True,0.0027197539966437034,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,92,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
22,42,scene_00_no_obstacle,20260525,rrt_connect,1064,True,0.0027000759982911404,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,92,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
23,42,scene_00_no_obstacle,20260525,rrt_connect,1065,True,0.003978764001658419,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,92,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
24,42,scene_00_no_obstacle,20260525,rrt_connect,1066,True,0.0027211199994781055,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,92,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
25,42,scene_00_no_obstacle,20260525,rrt_connect,1067,True,0.002720456999668386,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,92,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
26,42,scene_00_no_obstacle,20260525,rrt_connect,1068,True,0.0027070529977208935,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,92,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
27,42,scene_00_no_obstacle,20260525,rrt_connect,1069,True,0.0027238719994784333,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,92,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
28,42,scene_00_no_obstacle,20260525,rrt_connect,1070,True,0.0026523039996391162,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,87,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
29,42,scene_00_no_obstacle,20260525,rrt_connect,1071,True,0.0025982619990827516,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,87,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
30,42,scene_00_no_obstacle,20260525,rrt_connect,1072,True,0.002826938001817325,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,92,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
31,42,scene_00_no_obstacle,20260525,rrt_connect,1073,True,0.0025537769979564473,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,87,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
32,42,scene_00_no_obstacle,20260525,rrt_connect,1074,True,0.002683845999854384,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,92,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
33,42,scene_00_no_obstacle,20260525,rrt_connect,1075,True,0.0027471680004964583,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,92,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
34,42,scene_00_no_obstacle,20260525,rrt_connect,1076,True,0.0031507700005022343,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,92,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
35,42,scene_00_no_obstacle,20260525,rrt_connect,1077,True,0.002711121996981092,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,92,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
36,42,scene_00_no_obstacle,20260525,rrt_connect,1078,True,0.0027023270013160072,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,92,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
37,42,scene_00_no_obstacle,20260525,rrt_connect,1079,True,0.002748293998592999,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,92,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
38,42,scene_00_no_obstacle,20260525,rrt_connect,1080,True,0.0027129650006827433,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,92,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
39,42,scene_00_no_obstacle,20260525,rrt_connect,1081,True,0.0027564269985305145,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,92,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
40,42,scene_00_no_obstacle,20260525,rrt_connect,1082,True,0.002698751999560045,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,92,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
41,42,scene_00_no_obstacle,20260525,rrt_connect,1083,True,0.0027239049995841924,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,92,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
42,42,scene_00_no_obstacle,20260525,rrt_connect,1084,True,0.0027690940005413722,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,92,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
43,42,scene_00_no_obstacle,20260525,rrt_connect,1085,True,0.002839951001078589,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,92,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
44,42,scene_00_no_obstacle,20260525,rrt_connect,1086,True,0.0027232829997956287,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,92,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
45,42,scene_00_no_obstacle,20260525,rrt_connect,1087,True,0.002745770998444641,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,92,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
46,42,scene_00_no_obstacle,20260525,rrt_connect,1088,True,0.002829452001606114,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,92,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
47,42,scene_00_no_obstacle,20260525,rrt_connect,1089,True,0.0027393419986765366,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,92,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
48,42,scene_00_no_obstacle,20260525,rrt_connect,1090,True,0.0029086860013194382,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,92,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
49,42,scene_00_no_obstacle,20260525,rrt_connect,1091,True,0.0027211939996050205,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,92,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
0,42,scene_00_no_obstacle,20260525,prm,2042,True,3.0252875599981053,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,122589,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
1,42,scene_00_no_obstacle,20260525,prm,2043,True,3.0672467459990003,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,124867,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
2,42,scene_00_no_obstacle,20260525,prm,2044,True,3.070599675997073,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,125873,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
3,42,scene_00_no_obstacle,20260525,prm,2045,True,3.3939547599984508,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,126248,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
4,42,scene_00_no_obstacle,20260525,prm,2046,True,3.094315595997614,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,130893,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
5,42,scene_00_no_obstacle,20260525,prm,2047,True,3.0484760770013963,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,123588,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
6,42,scene_00_no_obstacle,20260525,prm,2048,True,2.9525757810006326,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,123724,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
7,42,scene_00_no_obstacle,20260525,prm,2049,True,2.9299680789990816,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,121430,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
8,42,scene_00_no_obstacle,20260525,prm,2050,True,3.154178385997511,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,125432,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
9,42,scene_00_no_obstacle,20260525,prm,2051,True,3.058534329997201,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,126334,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
10,42,scene_00_no_obstacle,20260525,prm,2052,True,2.932586060000176,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,122648,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
11,42,scene_00_no_obstacle,20260525,prm,2053,True,3.0875086920023023,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,124261,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
12,42,scene_00_no_obstacle,20260525,prm,2054,True,3.154331223002373,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,128500,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
13,42,scene_00_no_obstacle,20260525,prm,2055,True,3.324918906997482,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,130760,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
14,42,scene_00_no_obstacle,20260525,prm,2056,True,3.301960914002848,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,126921,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
15,42,scene_00_no_obstacle,20260525,prm,2057,True,2.855079160999594,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,121124,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
16,42,scene_00_no_obstacle,20260525,prm,2058,True,2.9031941939974786,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,121182,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
17,42,scene_00_no_obstacle,20260525,prm,2059,True,3.2011636910028756,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,133586,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
18,42,scene_00_no_obstacle,20260525,prm,2060,True,3.129988714998035,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,124359,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
19,42,scene_00_no_obstacle,20260525,prm,2061,True,3.09047138400274,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,126109,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
20,42,scene_00_no_obstacle,20260525,prm,2062,True,2.9477608220004186,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,123181,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
21,42,scene_00_no_obstacle,20260525,prm,2063,True,2.9898786390003806,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,127422,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
22,42,scene_00_no_obstacle,20260525,prm,2064,True,2.998896943001455,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,125114,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
23,42,scene_00_no_obstacle,20260525,prm,2065,True,2.957521258002089,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,119692,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
24,42,scene_00_no_obstacle,20260525,prm,2066,True,3.074435105001612,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,125009,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
25,42,scene_00_no_obstacle,20260525,prm,2067,True,3.1939339189993916,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,130504,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
26,42,scene_00_no_obstacle,20260525,prm,2068,True,3.0355743629988865,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,125260,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
27,42,scene_00_no_obstacle,20260525,prm,2069,True,3.031950609998603,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,125388,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
28,42,scene_00_no_obstacle,20260525,prm,2070,True,2.9729521440021927,3.511997631714629,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,126580,80,1.1721505415132563e-12,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,success,success,成功
